CustomerKey,MaritalStatus,Unnamed: 3,Gender,Unnamed: 5,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
22375,S,,F,,39998.22505,1,0,1,0,1-2 Miles,North America,36,0
22376,S,,M,,49998.22505,1,0,1,0,1-2 Miles,North America,38,0
22377,S,,M,,9998.225049,1,0,1,0,0-1 Miles,Europe,43,0
22378,S,,F,,9998.225049,1,0,0,0,0-1 Miles,Europe,48,0
22379,S,,M,,9998.225049,1,0,0,0,0-1 Miles,Europe,48,0
22380,S,,M,,9998.225049,1,0,0,0,0-1 Miles,Europe,48,0
22381,M,,M,,9998.225049,1,0,1,0,0-1 Miles,Europe,48,0
22382,S,,F,,19998.22505,1,0,1,0,0-1 Miles,Europe,47,0
22383,M,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,48,0
22384,S,,F,,9998.225049,1,0,1,0,0-1 Miles,Europe,48,0
22385,M,,F,,19998.22505,1,0,1,0,0-1 Miles,Europe,48,0
22386,M,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,75,0
22387,M,,F,,19998.22505,1,0,1,0,0-1 Miles,Europe,73,0
22388,M,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,74,0
22389,M,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,52,0
22390,M,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,53,0
22391,M,,F,,9998.225049,2,0,1,1,0-1 Miles,Europe,56,1
22392,M,,F,,9998.225049,2,0,1,1,0-1 Miles,Europe,56,1
22393,S,,F,,9998.225049,2,0,0,1,0-1 Miles,Europe,56,1
22394,S,,F,,19998.22505,1,0,0,0,0-1 Miles,Europe,73,0
22395,S,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,72,1
22396,S,,F,,29998.22505,1,0,1,0,0-1 Miles,Europe,69,1
22397,M,,F,,9998.225049,2,0,1,1,0-1 Miles,Europe,68,0
22398,M,,F,,19998.22505,1,0,1,0,0-1 Miles,Europe,68,1
22399,S,,M,,9998.225049,0,0,1,1,1-2 Miles,Pacific,30,1
22400,M,,M,,9998.225049,0,0,0,1,0-1 Miles,Pacific,30,1
22401,M,,M,,9998.225049,0,0,1,1,2-5 Miles,Pacific,30,1
22402,M,,M,,9998.225049,0,0,1,1,2-5 Miles,Pacific,30,1
22403,M,,M,,9998.225049,0,0,1,1,2-5 Miles,Pacific,31,0
22404,S,,F,,9998.225049,0,0,0,1,0-1 Miles,Pacific,29,1
22405,M,,M,,9998.225049,0,0,1,1,2-5 Miles,Pacific,31,0
22406,M,,M,,9998.225049,0,0,1,2,0-1 Miles,Pacific,32,1
22407,M,,F,,9998.225049,1,1,1,0,2-5 Miles,Pacific,30,1
22408,S,,M,,9998.225049,1,1,0,0,1-2 Miles,Pacific,31,1
22409,S,,F,,19998.22505,0,0,1,0,0-1 Miles,Pacific,31,1
22410,S,,F,,19998.22505,0,0,0,0,0-1 Miles,Pacific,32,1
22411,S,,F,,19998.22505,0,0,0,0,0-1 Miles,Pacific,31,1
22412,M,,M,,19998.22505,0,0,0,0,0-1 Miles,Pacific,32,1
22413,M,,F,,19998.22505,1,0,1,0,1-2 Miles,Europe,66,0
22414,S,,M,,19998.22505,2,0,0,1,1-2 Miles,Europe,67,1
22415,S,,F,,29998.22505,1,0,0,0,0-1 Miles,Europe,67,1
22416,M,,F,,29998.22505,1,0,0,0,0-1 Miles,Europe,66,1
22417,M,,M,,19998.22505,1,1,1,0,1-2 Miles,Europe,48,0
22418,M,,M,,29998.22505,4,0,1,0,0-1 Miles,Europe,49,1
22419,S,,M,,9998.225049,1,1,0,1,2-5 Miles,Europe,51,0
22420,S,,M,,9998.225049,1,1,0,1,1-2 Miles,Europe,50,0
22421,S,,F,,19998.22505,2,0,0,1,2-5 Miles,Europe,50,0
22422,M,,F,,29998.22505,3,0,0,0,0-1 Miles,Europe,50,1
22423,S,,M,,19998.22505,2,0,0,1,0-1 Miles,Europe,52,1
22424,S,,M,,19998.22505,2,0,1,1,2-5 Miles,Europe,52,0
22425,S,,M,,19998.22505,2,0,0,1,2-5 Miles,Europe,51,0
22426,M,,F,,29998.22505,3,0,1,0,0-1 Miles,Europe,50,1
22427,S,,M,,29998.22505,3,0,0,0,0-1 Miles,Europe,50,1
22428,S,,F,,29998.22505,3,0,0,0,0-1 Miles,Europe,49,1
22429,M,,M,,29998.22505,3,0,1,0,0-1 Miles,Europe,49,1
22430,S,,M,,39998.22505,3,0,0,0,0-1 Miles,Europe,50,1
22431,S,,F,,9998.225049,1,1,0,1,1-2 Miles,Europe,40,0
22432,S,,F,,9998.225049,2,2,1,0,0-1 Miles,Europe,40,1
22433,S,,M,,19998.22505,0,0,0,1,2-5 Miles,Europe,40,1
22434,S,,M,,19998.22505,0,0,0,1,0-1 Miles,Europe,40,1
22435,S,,M,,9998.225049,2,2,1,0,0-1 Miles,Europe,41,0
22436,S,,M,,29998.22505,0,0,1,0,0-1 Miles,Europe,39,1
22437,S,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,40,1
22438,S,,M,,19998.22505,0,0,0,1,2-5 Miles,Europe,41,1
22439,M,,F,,29998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22440,S,,F,,29998.22505,0,0,0,0,1-2 Miles,Europe,41,1
22441,S,,F,,29998.22505,1,0,1,0,0-1 Miles,Europe,41,1
22442,S,,F,,29998.22505,1,0,1,0,0-1 Miles,Europe,41,1
22443,S,,M,,29998.22505,1,0,0,0,0-1 Miles,Europe,41,1
22444,S,,M,,39998.22505,0,0,0,0,0-1 Miles,Europe,41,1
22445,S,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,41,1
22446,S,,M,,39998.22505,0,0,0,0,0-1 Miles,Europe,40,1
22447,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22448,S,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,40,1
22449,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22450,M,,F,,49998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22451,S,,F,,49998.22505,0,0,0,0,0-1 Miles,Europe,41,1
22452,S,,F,,49998.22505,0,0,1,0,0-1 Miles,Europe,40,1
22453,M,,M,,9998.225049,3,0,1,2,0-1 Miles,Europe,88,0
22454,M,,F,,9998.225049,3,0,0,2,0-1 Miles,Europe,58,0
22455,M,,M,,9998.225049,3,0,1,2,0-1 Miles,Europe,58,0
22456,S,,F,,19998.22505,2,0,0,1,0-1 Miles,Europe,59,1
22457,M,,F,,9998.225049,2,2,0,1,0-1 Miles,Europe,42,0
22458,S,,F,,19998.22505,1,1,0,0,0-1 Miles,Europe,42,1
22459,M,,M,,19998.22505,1,1,1,0,2-5 Miles,Europe,42,1
22460,S,,M,,19998.22505,1,1,1,0,2-5 Miles,Europe,42,1
22461,S,,M,,19998.22505,1,1,1,1,2-5 Miles,Europe,41,1
22462,S,,F,,19998.22505,1,1,0,1,0-1 Miles,Europe,42,1
22463,M,,M,,29998.22505,1,1,1,0,2-5 Miles,Europe,42,1
22464,M,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22465,S,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22466,S,,M,,19998.22505,1,1,0,1,1-2 Miles,Europe,42,1
22467,S,,M,,19998.22505,1,1,1,1,2-5 Miles,Europe,43,1
22468,M,,M,,19998.22505,1,1,1,1,2-5 Miles,Europe,42,1
22469,M,,F,,19998.22505,1,1,1,1,2-5 Miles,Europe,42,1
22470,M,,F,,29998.22505,1,1,1,0,2-5 Miles,Europe,42,1
22471,S,,M,,29998.22505,1,1,1,0,1-2 Miles,Europe,43,1
22472,S,,F,,29998.22505,1,1,0,0,0-1 Miles,Europe,42,1
22473,S,,M,,29998.22505,1,1,1,1,1-2 Miles,Europe,43,1
22474,S,,F,,9998.225049,5,4,1,2,0-1 Miles,Europe,43,0
22475,S,,F,,9998.225049,5,4,1,2,0-1 Miles,Europe,43,0
22476,S,,M,,19998.22505,2,2,0,0,0-1 Miles,Europe,43,0
22477,S,,M,,19998.22505,2,2,1,0,0-1 Miles,Europe,44,1
22478,S,,F,,29998.22505,1,1,1,1,1-2 Miles,Europe,44,1
22479,M,,F,,29998.22505,1,1,1,1,2-5 Miles,Europe,44,1
22480,M,,F,,29998.22505,1,1,1,1,0-1 Miles,Europe,44,1
22481,M,,M,,29998.22505,1,1,1,1,2-5 Miles,Europe,44,1
22482,S,,F,,9998.225049,4,3,1,2,0-1 Miles,Europe,44,0
22483,S,,M,,9998.225049,4,3,1,2,0-1 Miles,Europe,44,0
22484,S,,F,,19998.22505,2,2,1,0,0-1 Miles,Europe,44,1
22485,S,,M,,19998.22505,2,2,1,1,0-1 Miles,Europe,45,0
22486,S,,M,,19998.22505,2,2,1,1,0-1 Miles,Europe,45,1
22487,S,,M,,19998.22505,2,2,1,1,0-1 Miles,Europe,45,1
22488,M,,M,,29998.22505,1,1,1,2,0-1 Miles,Europe,45,0
22489,M,,M,,29998.22505,1,1,1,2,0-1 Miles,Europe,45,0
22490,S,,F,,9998.225049,5,2,0,1,0-1 Miles,Europe,46,1
22491,S,,M,,19998.22505,2,2,1,2,0-1 Miles,Europe,45,0
22492,S,,M,,19998.22505,3,3,0,0,0-1 Miles,Europe,46,0
22493,S,,M,,19998.22505,3,3,1,0,0-1 Miles,Europe,46,0
22494,S,,M,,19998.22505,3,3,0,0,0-1 Miles,Europe,46,0
22495,S,,M,,19998.22505,3,3,1,1,0-1 Miles,Europe,46,1
22496,M,,F,,29998.22505,1,1,1,2,0-1 Miles,Europe,46,0
22497,S,,M,,9998.225049,3,2,1,2,0-1 Miles,Europe,47,0
22498,S,,M,,19998.22505,3,3,0,2,0-1 Miles,Europe,46,0
22499,M,,F,,9998.225049,4,0,0,2,0-1 Miles,Europe,77,0
22500,S,,M,,39998.22505,0,0,0,0,0-1 Miles,Europe,44,1
22501,S,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,44,1
22502,S,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,43,1
22503,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,44,1
22504,S,,M,,59998.22505,0,0,0,0,0-1 Miles,Europe,43,1
22505,M,,F,,29998.22505,1,0,0,1,0-1 Miles,Europe,47,1
22506,S,,F,,29998.22505,2,2,1,1,0-1 Miles,Europe,45,1
22507,S,,M,,29998.22505,2,2,0,1,0-1 Miles,Europe,45,0
22508,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,44,1
22509,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,44,1
22510,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,45,1
22511,S,,F,,29998.22505,2,2,1,2,0-1 Miles,Europe,46,0
22512,S,,F,,29998.22505,2,2,1,2,0-1 Miles,Europe,46,0
22513,S,,M,,29998.22505,2,2,1,2,0-1 Miles,Europe,47,0
22514,S,,M,,19998.22505,0,0,1,1,2-5 Miles,Europe,33,0
22515,S,,F,,19998.22505,4,4,1,2,0-1 Miles,Europe,31,1
22516,S,,F,,29998.22505,3,3,0,1,0-1 Miles,Europe,31,0
22517,S,,M,,29998.22505,3,3,1,1,0-1 Miles,Europe,31,1
22518,S,,F,,29998.22505,3,3,0,2,0-1 Miles,Europe,31,1
22519,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,1
22520,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,47,1
22521,S,,F,,29998.22505,1,0,1,1,2-5 Miles,Europe,47,0
22522,S,,M,,29998.22505,1,0,0,1,0-1 Miles,Europe,48,1
22523,M,,M,,39998.22505,1,0,1,1,0-1 Miles,Europe,48,1
22524,M,,F,,39998.22505,1,0,1,1,0-1 Miles,Europe,48,1
22525,S,,M,,29998.22505,4,4,1,2,0-1 Miles,Europe,32,1
22526,S,,M,,29998.22505,4,4,1,3,0-1 Miles,Europe,31,1
22527,S,,F,,19998.22505,0,0,0,1,2-5 Miles,Europe,33,0
22528,S,,F,,19998.22505,0,0,1,1,2-5 Miles,Europe,34,0
22529,S,,M,,9998.225049,0,0,0,2,0-1 Miles,Europe,35,0
22530,S,,F,,19998.22505,0,0,0,1,2-5 Miles,Europe,35,0
22531,S,,F,,19998.22505,0,0,1,1,2-5 Miles,Europe,33,0
22532,S,,M,,29998.22505,0,0,0,1,2-5 Miles,Europe,34,0
22533,M,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,36,0
22534,S,,F,,29998.22505,0,0,1,1,2-5 Miles,Europe,35,0
22535,M,,F,,39998.22505,1,1,1,0,1-2 Miles,Europe,35,1
22536,M,,F,,39998.22505,1,1,1,0,0-1 Miles,Europe,35,1
22537,S,,M,,19998.22505,0,0,0,2,1-2 Miles,Europe,36,0
22538,S,,F,,9998.225049,0,0,1,2,1-2 Miles,Europe,37,0
22539,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,37,0
22540,S,,F,,19998.22505,0,0,0,2,0-1 Miles,Europe,37,0
22541,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,36,1
22542,S,,F,,29998.22505,0,0,1,1,2-5 Miles,Europe,35,0
22543,S,,M,,39998.22505,0,0,1,0,1-2 Miles,North America,37,1
22544,M,,F,,49998.22505,1,0,1,0,1-2 Miles,North America,37,0
22545,M,,F,,49998.22505,1,0,1,0,1-2 Miles,North America,38,0
22546,M,,M,,39998.22505,4,4,1,3,10+ Miles,North America,38,0
22547,S,,M,,69998.22505,1,0,1,0,1-2 Miles,North America,38,0
22548,M,,F,,69998.22505,1,0,1,0,0-1 Miles,North America,38,0
22549,M,,F,,69998.22505,1,0,1,0,0-1 Miles,North America,39,0
22550,M,,M,,9998.225049,1,0,1,0,0-1 Miles,Europe,49,0
22551,S,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,48,0
22552,S,,F,,19998.22505,1,0,0,0,0-1 Miles,Europe,48,0
22553,M,,F,,29998.22505,1,0,0,0,0-1 Miles,Europe,75,0
22554,M,,M,,9998.225049,1,0,0,0,0-1 Miles,Europe,52,0
22555,M,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,52,0
22556,S,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,52,0
22557,S,,M,,9998.225049,1,0,0,0,0-1 Miles,Europe,53,0
22558,M,,M,,9998.225049,1,0,1,0,0-1 Miles,Europe,53,0
22559,S,,F,,9998.225049,1,0,1,0,0-1 Miles,Europe,52,0
22560,S,,F,,9998.225049,1,0,1,0,0-1 Miles,Europe,53,0
22561,S,,F,,9998.225049,1,0,0,0,0-1 Miles,Europe,53,0
22562,S,,F,,9998.225049,2,0,1,0,0-1 Miles,Europe,54,0
22563,S,,M,,9998.225049,2,0,0,0,0-1 Miles,Europe,54,0
22564,M,,F,,19998.22505,1,0,1,0,0-1 Miles,Europe,53,0
22565,S,,F,,19998.22505,1,0,0,0,0-1 Miles,Europe,54,0
22566,S,,M,,9998.225049,2,0,1,1,0-1 Miles,Europe,55,1
22567,M,,M,,19998.22505,1,0,1,0,0-1 Miles,Europe,73,0
22568,S,,F,,19998.22505,1,0,1,0,0-1 Miles,Europe,73,0
22569,M,,M,,29998.22505,1,0,1,0,0-1 Miles,Europe,72,0
22570,S,,M,,29998.22505,1,0,1,0,0-1 Miles,Europe,71,1
22571,M,,M,,9998.225049,0,0,1,1,2-5 Miles,Pacific,30,1
22572,M,,F,,9998.225049,0,0,1,1,2-5 Miles,Pacific,29,1
22573,S,,M,,9998.225049,0,0,0,1,0-1 Miles,Pacific,30,1
22574,M,,M,,9998.225049,0,0,0,1,0-1 Miles,Pacific,31,0
22575,S,,M,,19998.22505,0,0,0,0,0-1 Miles,Pacific,30,1
22576,S,,M,,19998.22505,0,0,0,0,0-1 Miles,Pacific,29,1
22577,M,,M,,19998.22505,0,0,1,0,0-1 Miles,Pacific,30,1
22578,S,,M,,9998.225049,0,0,0,2,0-1 Miles,Pacific,32,1
22579,S,,F,,9998.225049,1,1,0,0,1-2 Miles,Pacific,34,1
22580,S,,F,,9998.225049,1,1,0,0,1-2 Miles,Pacific,31,1
22581,M,,F,,19998.22505,0,0,0,0,0-1 Miles,Pacific,31,1
22582,S,,F,,19998.22505,0,0,0,0,0-1 Miles,Pacific,30,1
22583,S,,M,,19998.22505,0,0,1,0,1-2 Miles,Pacific,33,1
22584,S,,F,,19998.22505,1,1,1,0,1-2 Miles,Europe,49,0
22585,S,,M,,29998.22505,4,0,0,0,0-1 Miles,Europe,49,1
22586,M,,M,,29998.22505,3,0,0,0,0-1 Miles,Europe,49,1
22587,S,,F,,19998.22505,1,1,0,0,0-1 Miles,Europe,50,1
22588,S,,F,,19998.22505,1,1,1,0,1-2 Miles,Europe,49,0
22589,S,,F,,19998.22505,1,1,1,0,1-2 Miles,Europe,50,0
22590,M,,M,,19998.22505,2,0,0,1,0-1 Miles,Europe,50,1
22591,S,,M,,29998.22505,1,0,0,0,0-1 Miles,Europe,52,1
22592,S,,F,,29998.22505,3,0,1,0,0-1 Miles,Europe,50,1
22593,S,,M,,29998.22505,3,0,0,0,0-1 Miles,Europe,49,1
22594,M,,F,,29998.22505,3,0,0,0,0-1 Miles,Europe,49,1
22595,M,,M,,39998.22505,3,0,1,0,0-1 Miles,Europe,49,1
22596,M,,M,,29998.22505,0,0,1,0,0-1 Miles,Europe,51,1
22597,M,,F,,29998.22505,0,0,1,0,0-1 Miles,Europe,50,1
22598,S,,M,,29998.22505,0,0,0,0,0-1 Miles,Europe,51,1
22599,M,,M,,39998.22505,3,0,0,0,0-1 Miles,Europe,50,1
22600,S,,M,,29998.22505,1,0,1,0,0-1 Miles,Europe,52,1
22601,M,,F,,29998.22505,1,0,0,0,0-1 Miles,Europe,52,1
22602,S,,F,,9998.225049,2,2,1,0,0-1 Miles,Europe,39,1
22603,S,,F,,9998.225049,2,2,1,0,0-1 Miles,Europe,40,1
22604,S,,M,,19998.22505,0,0,1,1,2-5 Miles,Europe,40,1
22605,S,,M,,19998.22505,0,0,0,1,1-2 Miles,Europe,40,1
22606,S,,M,,19998.22505,0,0,1,1,2-5 Miles,Europe,40,1
22607,S,,F,,19998.22505,0,0,0,1,1-2 Miles,Europe,40,1
22608,S,,M,,9998.225049,2,2,1,0,0-1 Miles,Europe,41,1
22609,M,,M,,29998.22505,0,0,1,0,0-1 Miles,Europe,40,1
22610,M,,M,,29998.22505,0,0,1,0,0-1 Miles,Europe,39,1
22611,M,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,40,1
22612,S,,M,,19998.22505,0,0,0,1,2-5 Miles,Europe,41,1
22613,S,,M,,19998.22505,0,0,0,1,2-5 Miles,Europe,41,1
22614,S,,M,,29998.22505,0,0,1,0,0-1 Miles,Europe,40,1
22615,S,,F,,29998.22505,0,0,0,0,0-1 Miles,Europe,41,1
22616,S,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22617,M,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22618,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22619,S,,F,,49998.22505,0,0,0,0,0-1 Miles,Europe,41,1
22620,S,,F,,49998.22505,0,0,0,0,0-1 Miles,Europe,41,1
22621,M,,M,,49998.22505,0,0,1,0,0-1 Miles,Europe,40,1
22622,M,,M,,9998.225049,3,0,0,2,0-1 Miles,Europe,58,0
22623,S,,M,,9998.225049,3,0,0,2,0-1 Miles,Europe,58,1
22624,M,,F,,9998.225049,3,0,0,2,0-1 Miles,Europe,58,0
22625,S,,F,,9998.225049,3,3,1,0,0-1 Miles,Europe,42,0
22626,S,,M,,9998.225049,3,3,1,0,0-1 Miles,Europe,42,1
22627,S,,F,,19998.22505,1,1,0,0,0-1 Miles,Europe,42,1
22628,M,,M,,19998.22505,1,1,1,1,2-5 Miles,Europe,42,1
22629,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,87,0
22630,M,,M,,29998.22505,1,0,1,0,1-2 Miles,Europe,41,1
22631,S,,M,,29998.22505,1,0,0,0,0-1 Miles,Europe,41,1
22632,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,1
22633,S,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22634,S,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,1
22635,S,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,42,1
22636,S,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,42,1
22637,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
22638,S,,F,,9998.225049,3,3,1,1,0-1 Miles,Europe,42,1
22639,S,,F,,19998.22505,1,1,1,1,2-5 Miles,Europe,43,1
22640,M,,M,,19998.22505,1,1,1,1,2-5 Miles,Europe,43,1
22641,S,,F,,19998.22505,1,1,1,1,2-5 Miles,Europe,43,1
22642,S,,M,,19998.22505,1,1,0,1,1-2 Miles,Europe,43,1
22643,S,,F,,19998.22505,1,1,1,1,2-5 Miles,Europe,42,1
22644,S,,M,,29998.22505,1,1,1,0,1-2 Miles,Europe,43,1
22645,S,,F,,29998.22505,1,1,0,1,0-1 Miles,Europe,43,1
22646,S,,F,,19998.22505,1,1,0,1,1-2 Miles,Europe,44,1
22647,S,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,42,1
22648,S,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,42,1
22649,S,,M,,29998.22505,1,1,0,1,0-1 Miles,Europe,44,1
22650,S,,F,,29998.22505,1,1,0,1,0-1 Miles,Europe,44,1
22651,S,,M,,29998.22505,1,1,0,1,0-1 Miles,Europe,43,1
22652,S,,M,,19998.22505,2,2,1,0,0-1 Miles,Europe,44,1
22653,S,,F,,19998.22505,2,2,1,0,0-1 Miles,Europe,45,1
22654,S,,M,,19998.22505,2,2,1,1,0-1 Miles,Europe,44,1
22655,S,,M,,19998.22505,2,2,1,1,0-1 Miles,Europe,45,1
22656,S,,M,,9998.225049,5,2,1,1,0-1 Miles,Europe,46,1
22657,S,,M,,9998.225049,3,2,1,1,0-1 Miles,Europe,46,0
22658,S,,M,,19998.22505,2,2,1,2,0-1 Miles,Europe,45,0
22659,S,,F,,19998.22505,2,2,1,2,0-1 Miles,Europe,46,0
22660,S,,F,,19998.22505,2,2,0,2,0-1 Miles,Europe,46,0
22661,M,,F,,29998.22505,1,1,1,2,0-1 Miles,Europe,46,0
22662,M,,M,,29998.22505,1,1,1,2,0-1 Miles,Europe,46,0
22663,S,,M,,29998.22505,2,2,1,0,0-1 Miles,Europe,44,1
22664,M,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,44,1
22665,S,,M,,39998.22505,0,0,0,0,0-1 Miles,Europe,43,1
22666,M,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,43,1
22667,S,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,44,1
22668,M,,F,,39998.22505,0,0,0,0,0-1 Miles,Europe,44,1
22669,S,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,44,1
22670,M,,F,,59998.22505,0,0,1,0,0-1 Miles,Europe,44,0
22671,S,,M,,29998.22505,2,2,1,0,0-1 Miles,Europe,47,1
22672,S,,F,,29998.22505,2,2,1,0,0-1 Miles,Europe,47,0
22673,S,,M,,29998.22505,2,2,1,0,0-1 Miles,Europe,46,1
22674,S,,M,,29998.22505,2,2,1,0,0-1 Miles,Europe,47,1
22675,S,,F,,29998.22505,2,2,1,1,0-1 Miles,Europe,45,1
22676,S,,F,,29998.22505,2,2,1,1,0-1 Miles,Europe,45,0
22677,S,,M,,29998.22505,2,2,1,2,0-1 Miles,Europe,44,0
22678,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,1
22679,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,1
22680,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,1
22681,S,,M,,29998.22505,2,2,1,2,0-1 Miles,Europe,46,0
22682,S,,M,,29998.22505,2,2,0,2,0-1 Miles,Europe,46,0
22683,S,,M,,29998.22505,3,3,1,0,0-1 Miles,Europe,47,0
22684,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,47,1
22685,S,,F,,29998.22505,3,3,1,1,0-1 Miles,Europe,31,1
22686,S,,M,,29998.22505,3,3,1,2,0-1 Miles,Europe,31,1
22687,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,1
22688,S,,M,,29998.22505,1,0,0,1,2-5 Miles,Europe,47,0
22689,S,,M,,29998.22505,1,0,0,1,0-1 Miles,Europe,48,1
22690,M,,M,,39998.22505,1,0,1,1,0-1 Miles,Europe,48,1
22691,M,,M,,39998.22505,1,0,1,1,0-1 Miles,Europe,48,1
22692,M,,F,,39998.22505,1,0,1,1,0-1 Miles,Europe,47,1
22693,M,,M,,39998.22505,1,0,1,1,0-1 Miles,Europe,48,1
22694,S,,F,,29998.22505,3,3,1,2,0-1 Miles,Europe,32,1
22695,S,,M,,29998.22505,4,4,1,3,0-1 Miles,Europe,32,1
22696,S,,F,,19998.22505,0,0,1,1,2-5 Miles,Europe,33,0
22697,S,,M,,19998.22505,0,0,0,1,2-5 Miles,Europe,33,0
22698,M,,M,,9998.225049,0,0,0,2,0-1 Miles,Europe,35,0
22699,M,,M,,9998.225049,0,0,1,2,0-1 Miles,Europe,35,0
22700,M,,F,,9998.225049,0,0,0,2,0-1 Miles,Europe,35,0
22701,S,,F,,19998.22505,0,0,0,1,5-10 Miles,Europe,35,0
22702,S,,F,,19998.22505,0,0,0,1,5-10 Miles,Europe,35,0
22703,S,,M,,19998.22505,0,0,0,1,5-10 Miles,Europe,34,0
22704,S,,F,,19998.22505,0,0,0,1,5-10 Miles,Europe,34,0
22705,S,,F,,19998.22505,0,0,0,1,2-5 Miles,Europe,34,0
22706,S,,F,,29998.22505,0,0,1,1,2-5 Miles,Europe,34,0
22707,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,34,0
22708,S,,F,,9998.225049,0,0,1,2,0-1 Miles,Europe,36,0
22709,S,,F,,19998.22505,0,0,0,2,0-1 Miles,Europe,36,0
22710,M,,F,,19998.22505,0,0,0,2,0-1 Miles,Europe,35,0
22711,S,,M,,29998.22505,0,0,0,1,0-1 Miles,Europe,37,1
22712,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,36,1
22713,S,,M,,69998.22505,3,0,0,2,0-1 Miles,North America,54,1
22714,M,,F,,89998.22505,4,4,1,3,0-1 Miles,North America,45,0
22715,M,,M,,89998.22505,4,4,1,3,0-1 Miles,North America,44,0
22716,S,,M,,99998.22505,3,1,1,4,2-5 Miles,North America,45,1
22717,M,,F,,99998.22505,4,1,1,4,2-5 Miles,North America,45,1
22718,M,,M,,109998.225,2,2,1,3,2-5 Miles,North America,45,1
22719,S,,M,,109998.225,3,2,1,4,2-5 Miles,North America,44,1
22720,M,,M,,129998.225,1,1,1,4,0-1 Miles,North America,44,0
22721,M,,F,,39998.22505,4,3,1,2,2-5 Miles,North America,48,0
22722,S,,F,,69998.22505,1,0,0,1,0-1 Miles,North America,48,1
22723,M,,M,,59998.22505,3,0,1,2,1-2 Miles,North America,67,0
22724,M,,M,,69998.22505,5,0,1,2,10+ Miles,North America,68,0
22725,M,,M,,59998.22505,3,0,1,2,10+ Miles,North America,67,0
22726,M,,F,,59998.22505,3,0,1,2,1-2 Miles,North America,66,0
22727,M,,F,,59998.22505,3,0,1,2,10+ Miles,North America,66,0
22728,M,,F,,69998.22505,5,0,1,2,10+ Miles,North America,67,0
22729,M,,M,,69998.22505,5,0,1,2,10+ Miles,North America,67,0
22730,M,,M,,69998.22505,5,0,1,2,10+ Miles,North America,67,0
